text,category
"Ask ko lang po kung may action na, nakatagilid na ang poste kasi dito sa Del Rosario.",infrastructure
Formal complaint: suspicious drug related activity located in Ecology Park.,public_safety
"Kami po ay taga Centro, report ko lang na sobrang dilim ng eskinita.",public_safety
Please be informed that walang garbage collector personnel in the vicinity of Panganiban Drive.,waste_management
I would like to report that water pipe leak sa kalsada in Igualdad.,utilities
Magtatanong lang po regarding kulang ang binigay na relief goods sa Concepcion Grande?,social_services
"Kami po ay taga LCC Mall, report ko lang na sumabog ang transformer.",utilities
Update po s medical certificate request for indigent s Del Rosrio? Wala pa action.,health
Gud pm. tumataas ng cases ng dengue s UNC gate. Tnx.,health
Please be informed that calamity loan inquiry in the vicinity of SM Naga area.,social_services
Report ko lng suspicious person taking photos d2 s Carolina.,public_safety
Kailan po kaya maayos ang Centro? dumi ng aso sa sidewalk po kasi.,sanitation
To the City Government: water pipe leak sa kalsada here in San Francisco. Please investigate.,utilities
GUD PM. ROAD RAGE INCIDENT REPORT S ECOLOGY PARK. TNX.,traffic
Huy pansinin niyo naman to. ang lalim ng lubak sa daan sa San Felipe. Nakaka-stress!,infrastructure
"Shoutout sa LGU, nakatagilid na ang poste sa Carolina. Please actionan agad.",infrastructure
concern lng re: penalty for littering inquiry s balatas.,waste_management
"Concerned lang po kami sa mga bata, calamity loan inquiry dito sa Igualdad.",social_services
Concern lng re: pagtapon ng basura s ilog s Peñafrancia.,waste_management
"Jusko, discrimination sa hiring process nanaman sa Bagumbayan. Ilang araw na to.",employment
To the City Government: traffic rerouting confusion here in Del Rosario. Please investigate.,traffic
"Ask ko lang po kung may action na, need namin ng schedule for anti-rabies kasi dito sa Del Rosario.",health
"Grabe naman, may patay na daga sa daan dito sa Panganiban Drive! Ano na??",sanitation
Good day. We are requesting assistance because truck ban inquiry time at Concepcion Grande.,traffic
Gud pm. pest control request for barngay hall s Calauag. Tnx.,sanitation
Magtatanong lang po regarding nagsusunog ng plastic ang kapitbahay sa Triangulo?,waste_management
To the City Government: kulang ang binigay na relief goods here in Igualdad. Please investigate.,social_services
Please be informed that ipis infestation sa public market in the vicinity of Concepcion Pequeña.,sanitation
I would like to report that masungit ang nurse sa clinic in Magsaysay Avenue.,health
Formal complaint: sobrang hina ng signal located in Plaza Rizal.,utilities
"Grabe naman, basketball court needs renovation dito sa Liboton! Ano na??",infrastructure
Urgent: ipis infestation s public market d2 s Dinaga.,sanitation
"Concerned lang po kami sa mga bata, paano kumuha ng pwd id dito sa Dayangdang.",social_services
I would like to report that inquiry for DOLE TUPAD program in Bagumbayan.,employment
I would like to report that burial assistance request in Diversion Road.,social_services
"KAMI PO AY TAGA ATENEO AVENUE, REPORT KO LANG NA STATUS OF SCHOLARSHIP APPLICATION.",social_services
Kailan po kaya maayos ang Jesse Robredo Coliseum? social pension payout schedule po kasi.,social_services
"Kami po ay taga Magsaysay Avenue, report ko lang na delayed ang sweldo ng workers.",employment
"Sir/Ma'am, pa-check naman po ng Panganiban Drive, road rage incident report po kasi.",traffic
"Grabe naman, composting facility foul odor dito sa Igualdad! Ano na??",waste_management
"Concerned lang po kami sa mga bata, low water pressure tuwing umaga dito sa Calauag.",utilities
Concern lng re: truck ban inquiry time s Tinago.,traffic
Reporting a concern regarding drainage cover is missing at Plaza Quince.,infrastructure
"Shoutout sa LGU, nakatagilid na ang poste sa Dayangdang. Please actionan agad.",infrastructure
Reporting a concern regarding truck ban inquiry time at Dayangdang.,traffic
"Ask ko lang po kung may action na, di hinahakot ang nabubulok kasi dito sa Panicuason.",waste_management
"Concerned lang po kami sa mga bata, ubos na ang gamot sa center dito sa Lerma.",health
"Concerned lang po kami sa mga bata, birthday cash gift for senior dito sa Calauag.",social_services
Please be informed that sumabog ang transformer in the vicinity of Tabuco.,utilities
Pwede ba mag-reklamo? social pension payout schedule kasi sa Bicol Central Station. Thanks.,social_services
Help. hindi dumaan ng garbage truck s Pacol. Pls fix.,waste_management
Help. financial aid for poor students s Cararayan. Pls fix.,social_services
"Shoutout sa LGU, sobrang dilim ng eskinita sa Concepcion Pequeña. Please actionan agad.",public_safety
FORMAL COMPLAINT: WALANG SEGREGATION POLICY LOCATED IN SAN FELIPE.,waste_management
Pwede ba mag-reklamo? truck ban inquiry time kasi sa Plaza Rizal. Thanks.,traffic
Concern lng re: bulky waste pickup request s Santa Cruz.,waste_management
Gud pm. snatching incident s kanto s Abella. Tnx.,public_safety
Fyi burial assistance request s Plaza Quince.,social_services
Reporting a concern regarding riot ng mga kabataan kagabi at Panicuason.,public_safety
Urgent: delayed ng sweldo ng workers d2 s LCC Mall.,employment
i would like to report that akyat bahay incident report in centro.,public_safety
"Grabe naman, falling debris from construction dito sa SM Naga area! Ano na??",infrastructure
Good day. We are requesting assistance because basketball court needs renovation at Bicol Central Station.,infrastructure
"Shoutout sa LGU, brownout nanaman dito sa Ateneo Avenue. Please actionan agad.",utilities
Huy pansinin niyo naman to. amoy imbornal ang paligid sa San Isidro. Nakaka-stress!,sanitation
Help. kulng ng binigay na relief goods s SM Naga area. Pls fix.,social_services
Huy pansinin niyo naman to. employer not paying SSS contribution sa Del Rosario. Nakaka-stress!,employment
magtatanong lang po regarding delayed ang sweldo ng workers sa lcc mall?,employment
Report ko lng may patay na daga s daan d2 s Igualdad.,sanitation
Parang wala namang action. pagtapon ng basura sa ilog pa rin sa Magsaysay Avenue.,waste_management
Formal complaint: ubos na ang gamot sa center located in Carolina.,health
Good day. We are requesting assistance because tuberculosis medication out of stock at Dayangdang.,health
Magtatanong lang po regarding kalat ang basura sa park sa Concepcion Pequeña?,waste_management
"Sir/Ma'am, pa-check naman po ng Concepcion Grande, basura nakatambak sa harap ng school po kasi.",sanitation
To the City Government: masungit ang nurse sa clinic here in Centro. Please investigate.,health
Pwede ba mag-reklamo? cctv camera not working kasi sa San Isidro. Thanks.,infrastructure
"Sir/Ma'am, pa-check naman po ng Centro, openings for construction workers po kasi.",employment
To the City Government: penalty for littering inquiry here in SM Naga area. Please investigate.,waste_management
Kailan po kaya maayos ang Del Rosario? pagtapon ng basura sa ilog po kasi.,waste_management
Reporting a concern regarding unannounced water interruption at Panganiban Drive.,utilities
"Kami po ay taga Balatas, report ko lang na cash for work payout delay.",employment
Concern lng re: 4ps beneficiary inquiry s Magsysy Avenue.,social_services
"Kami po ay taga Bagumbayan, report ko lang na snatching incident sa kanto.",public_safety
Please be informed that sobrang baho ng kanal in the vicinity of Santa Cruz.,sanitation
Concern lng re: sobrng baho ng kanal s Centro.,sanitation
"Concerned lang po kami sa mga bata, fluctuating ang kuryente dito sa Plaza Rizal.",utilities
Good day. We are requesting assistance because kailan ang next job fair at Ateneo Avenue.,employment
To the City Government: social pension payout schedule here in Abella. Please investigate.,social_services
Magtatanong lang po regarding paano kumuha ng pwd id sa Del Rosario?,social_services
Magtatanong lang po regarding wala pa kaming natatanggap na ayuda sa Abella?,social_services
Anyone from city hall? tricycle overcharging fare here in Triangulo. So hassle.,traffic
"Sir/Ma'am, pa-check naman po ng Balatas, sira ang traffic light po kasi.",traffic
Formal complaint: discrimination sa hiring process located in Metropolitan Cathedral.,employment
Pwede ba mag-reklamo? employer not paying SSS contribution kasi sa San Felipe. Thanks.,employment
Anyone from city hall? di hinahakot ang nabubulok here in Dayangdang. So hassle.,waste_management
Urgent: jeepney cutting trip violation d2 s Bicol Central Station.,traffic
I would like to report that senior citizen pension delay in Pacol.,social_services
Pwede ba mag-reklamo? vawc desk assistance needed kasi sa Tabuco. Thanks.,social_services
Kailan po kaya maayos ang Naga City People's Mall? mabaho ang poultry sa residential area po kasi.,sanitation
"Kami po ay taga Magsaysay Avenue, report ko lang na burial assistance request.",social_services
Help. sira ng traffic light s Abella. Pls fix.,traffic
Update po s kalat ng basura s park s Pnganiban Drive? Wala pa action.,waste_management
Anyone from city hall? maraming bata ang nilalagnat here in Tabuco. So hassle.,health
Gud pm. meter reading error complaint s Tabuco. Tnx.,utilities
Update po s kalat ng basura s park s Ateneo Avenue? Wala pa action.,waste_management
"Ask ko lang po kung may action na, kailan ang schedule ng hakot kasi dito sa Del Rosario.",waste_management
To the City Government: walang available na covid vaccine here in Mabolo. Please investigate.,health
"Jusko, public toilet walang tubig at madumi nanaman sa Magsaysay Avenue. Ilang araw na to.",sanitation
Good day. We are requesting assistance because drainage cover is missing at Naga City People's Mall.,infrastructure
Good day. We are requesting assistance because public toilet walang tubig at madumi at Peñafrancia.,sanitation
Please be informed that suspicious person taking photos in the vicinity of Peñafrancia.,public_safety
"Kami po ay taga Tabuco, report ko lang na curfew violation ng mga minor.",public_safety
Gud pm. amoy imbornal ng paligid s Plaza Rizal. Tnx.,sanitation
Good day. We are requesting assistance because paano kumuha ng pwd id at Tabuco.,social_services
Good day. We are requesting assistance because shocking electricity bill amount at Mabolo.,utilities
I would like to report that low water pressure tuwing umaga in Pacol.,utilities
I would like to report that tuberculosis medication out of stock in San Felipe.,health
I would like to report that tesda training schedule inquiry in Tabuco.,employment
Gud pm. sparking wires s poste s Ateneo Avenue. Tnx.,utilities
"Sir/Ma'am, pa-check naman po ng Triangulo, clogged drainage causing smell po kasi.",sanitation
parang wala namang action. amoy imbornal ang paligid pa rin sa bicol central station.,sanitation
Parang wala namang action. truck ban inquiry time pa rin sa Panicuason.,traffic
Magtatanong lang po regarding inquiry for DOLE TUPAD program sa Triangulo?,employment
Magtatanong lang po regarding unpaid overtime pay sa Mabolo?,employment
urgent: brownout nanaman d2 d2 s pnganiban drive.,utilities
Update po s kailan ng schedule ng hakot s Panicuason? Wala pa action.,waste_management
"Kami po ay taga Santa Cruz, report ko lang na stray dogs chasing people.",health
Reporting a concern regarding double parking sa main road at Bicol Central Station.,traffic
Report ko lng employer not paying SSS contribution d2 s Plaza Quince.,employment
Report ko lng naghahanap ng trabaho d2 s LCC Mall.,employment
Reporting a concern regarding shocking electricity bill amount at Triangulo.,utilities
To the City Government: maraming bata ang nilalagnat here in Panicuason. Please investigate.,health
Huy pansinin niyo naman to. walang garbage collector personnel sa Santa Cruz. Nakaka-stress!,waste_management
concern lng re: faded pedestrian lane markings s pacol.,traffic
Help. collapsed riprap s ilog s Santa Cruz. Pls fix.,infrastructure
I would like to report that basurahan sa plaza puno na in Pacol.,waste_management
Update po s basketball court needs renovation s Igualdad? Wala pa action.,infrastructure
"Jusko, public toilet walang tubig at madumi nanaman sa Tabuco. Ilang araw na to.",sanitation
Huy pansinin niyo naman to. medical certificate request for indigent sa Tinago. Nakaka-stress!,health
"Sir/Ma'am, pa-check naman po ng Dinaga, walang sidewalk na madaanan po kasi.",infrastructure
Kailan po kaya maayos ang Jesse Robredo Coliseum? walang benefits na binibigay po kasi.,employment
