text,category
"Gud pm. busted ng street lights, madilim s Pnganiban Drive. Tnx.",infrastructure
"Concerned lang po kami sa mga bata, nagkalat na used face masks dito sa Panicuason.",sanitation
"Concerned lang po kami sa mga bata, may putol na kable sa daan dito sa Magsaysay Avenue.",utilities
i would like to report that amoy imbornal ang paligid in san isidro.,sanitation
Help. calamity loan inquiry s Diversion Road. Pls fix.,social_services
Formal complaint: barangay hall renovation request located in Cararayan.,infrastructure
"Sir/Ma'am, pa-check naman po ng Triangulo, hindi dumaan ang garbage truck po kasi.",waste_management
Huy pansinin niyo naman to. sparking wires sa poste sa San Isidro. Nakaka-stress!,utilities
Update po s vawc desk assistance needed s Tabuco? Wala pa action.,social_services
Please be informed that riot ng mga kabataan kagabi in the vicinity of SM Naga area.,public_safety
To the City Government: clogged drainage causing smell here in Lerma. Please investigate.,sanitation
"Huy pansinin niyo naman to. busted ang street lights, madilim sa Sabang. Nakaka-stress!",infrastructure
Gud pm. basketball court needs renovation s Plaza Rizal. Tnx.,infrastructure
Formal complaint: brownout nanaman dito located in Concepcion Grande.,utilities
Fyi unsnitary street food vendors s Naga City People's Mall.,sanitation
I would like to report that diarrhea outbreak due to dirty water in Bicol Central Station.,health
"Sir/Ma'am, pa-check naman po ng Calauag, slippery pathway due to moss po kasi.",infrastructure
"Kailan po kaya maayos ang Liboton? daming lamok, need fumigation po kasi.",health
Parang wala namang action. di hinahakot ang nabubulok pa rin sa Peñafrancia.,waste_management
Anyone from city hall? akyat bahay incident report here in Tabuco. So hassle.,public_safety
Good day. We are requesting assistance because livelihood program for mothers at Pacol.,employment
"Grabe naman, birthday cash gift for senior dito sa Concepcion Pequeña! Ano na??",social_services
Magtatanong lang po regarding status of scholarship application sa Concepcion Grande?,social_services
Anyone from city hall? recycling inquiry here in Ateneo Avenue. So hassle.,waste_management
Magtatanong lang po regarding mabaho ang poultry sa residential area sa Bicol Central Station?,sanitation
gud pm. walng available na covid vaccine s igualdad. tnx.,health
"Sir/Ma'am, pa-check naman po ng LCC Mall, kailan ang schedule ng hakot po kasi.",waste_management
Huy pansinin niyo naman to. burial assistance request sa Mabolo. Nakaka-stress!,social_services
Parang wala namang action. loading/unloading violation pa rin sa San Francisco.,traffic
Magtatanong lang po regarding hindi dumaan ang garbage truck sa SM Naga area?,waste_management
To the City Government: tuberculosis medication out of stock here in Balatas. Please investigate.,health
To the City Government: requesting police visibility here in SM Naga area. Please investigate.,public_safety
"Grabe naman, dumi ng aso sa sidewalk dito sa Mabolo! Ano na??",sanitation
"Kami po ay taga Mabolo, report ko lang na snatching incident sa kanto.",public_safety
"Concerned lang po kami sa mga bata, openings for construction workers dito sa Calauag.",employment
"concerned lang po kami sa mga bata, may patay na daga sa daan dito sa magsaysay avenue.",sanitation
Update po s composting facility foul odor s Metropolitan Cathedral? Wala pa action.,waste_management
Please be informed that shocking electricity bill amount in the vicinity of Liboton.,utilities
Report ko lng truck ban inquiry time d2 s Sabng.,traffic
Pwede ba mag-reklamo? cash for work payout delay kasi sa Jesse Robredo Coliseum. Thanks.,employment
Update po s brownout nanaman d2 s Peñafrancia? Wala pa action.,utilities
Update po s unannounced water interruption s Naga City People's Mall? Wala pa action.,utilities
Gud pm. may magnanakaw na umaaligid s Centro. Tnx.,public_safety
Fyi illegal jumper connection report s Igualdad.,utilities
Huy pansinin niyo naman to. 4ps beneficiary inquiry sa Carolina. Nakaka-stress!,social_services
Concern lng re: employer not paying SSS contribution s Ecology Park.,employment
MAGTATANONG LANG PO REGARDING SOBRANG HINA NG SIGNAL SA METROPOLITAN CATHEDRAL?,utilities
Please be informed that pagtapon ng basura sa ilog in the vicinity of LCC Mall.,waste_management
parang wala namang action. clogged drainage causing smell pa rin sa centro.,sanitation
Update po s tanod sleeping on duty s Panicuason? Wala pa action.,public_safety
"Sir/Ma'am, pa-check naman po ng San Isidro, diarrhea outbreak due to dirty water po kasi.",health
Report ko lng walng garbage collector personnel d2 s Sabng.,waste_management
Urgent: illegal dumping site s vacant lot d2 s Pacol.,waste_management
"Sir/Ma'am, pa-check naman po ng Panganiban Drive, tambak na basura sa kalsada po kasi.",sanitation
Report ko lng social pension payout schedule d2 s Calauag.,social_services
Pwede ba mag-reklamo? 4ps beneficiary inquiry kasi sa Plaza Quince. Thanks.,social_services
Anyone from city hall? congested intersection always here in Balatas. So hassle.,traffic
"Ask ko lang po kung may action na, illegal parking sa kalsada kasi dito sa Sabang.",traffic
Update po s solo parent benefits inquiry s Tinago? Wala pa action.,social_services
"Sir/Ma'am, pa-check naman po ng Dayangdang, inom sa kalsada hanggang madaling araw po kasi.",public_safety
Fyi sumabog ng transformer s Igualdad.,utilities
Urgent: curfew violation ng mga minor d2 s Diversion Road.,public_safety
"Grabe naman, walang segregation policy dito sa Del Rosario! Ano na??",waste_management
Formal complaint: inom sa kalsada hanggang madaling araw located in Dayangdang.,public_safety
Pwede ba mag-reklamo? inom sa kalsada hanggang madaling araw kasi sa Bicol Central Station. Thanks.,public_safety
Fyi 4ps beneficiary inquiry s Tabuco.,social_services
Update po s road obstruction by vendors s Dayngdng? Wala pa action.,traffic
Magtatanong lang po regarding traffic enforcer nangongotong sa Plaza Rizal?,traffic
Parang wala namang action. lost id replacement process pa rin sa Carolina.,social_services
"Concerned lang po kami sa mga bata, gang war threat dito sa Mabolo.",public_safety
"Concerned lang po kami sa mga bata, contractualization issue dito sa Plaza Quince.",employment
To the City Government: gang war threat here in Cararayan. Please investigate.,public_safety
Kailan po kaya maayos ang UNC gate? sobrang dilim ng eskinita po kasi.,public_safety
Fyi di hinahakot ng nabubulok s Tringulo.,waste_management
Gud pm. hindi dumaan ng garbage truck s Ateneo Avenue. Tnx.,waste_management
Huy pansinin niyo naman to. hiring ba ng security guard sa LCC Mall. Nakaka-stress!,employment
Fyi drag racing ng motor s gabi s Santa Cruz.,public_safety
Urgent: congested intersection always d2 s Igualdad.,traffic
Gud pm. medical assistance for indigent s Tinago. Tnx.,social_services
Gud pm. falling debris from construction s Dayngdng. Tnx.,infrastructure
"Grabe naman, clogged drainage causing smell dito sa Panganiban Drive! Ano na??",sanitation
Update po s discrimination s hiring process s Centro? Wala pa action.,employment
kailan po kaya maayos ang panicuason? dead spot area for globe/smart po kasi.,utilities
Anyone from city hall? unsanitary street food vendors here in San Felipe. So hassle.,sanitation
"Concerned lang po kami sa mga bata, discrimination sa hiring process dito sa Concepcion Pequeña.",employment
TO THE CITY GOVERNMENT: NAKATAGILID NA ANG POSTE HERE IN CARARAYAN. PLEASE INVESTIGATE.,infrastructure
"ask ko lang po kung may action na, illegal jumper connection report kasi dito sa jesse robredo coliseum.",utilities
Anyone from city hall? burial assistance request here in Plaza Rizal. So hassle.,social_services
Pwede ba mag-reklamo? social pension payout schedule kasi sa Dinaga. Thanks.,social_services
Fyi barngay hall renovation request s Balatas.,infrastructure
Kailan po kaya maayos ang Concepcion Grande? sumabog ang transformer po kasi.,utilities
anyone from city hall? drag racing ng motor sa gabi here in san felipe. so hassle.,public_safety
Please be informed that calamity loan inquiry in the vicinity of Mabolo.,social_services
Fyi employer not paying SSS contribution s Peñafrancia.,employment
Help. tricycle overcharging fare s LCC Mall. Pls fix.,traffic
Kailan po kaya maayos ang Jesse Robredo Coliseum? illegal dumping site sa vacant lot po kasi.,waste_management
urgent: medical certificate request for indigent d2 s san felipe.,health
Concern lng re: paano kumuha ng pwd id s Concepcion Grande.,social_services
Concern lng re: walng doctor s health center s Diversion Road.,health
PLEASE BE INFORMED THAT SOBRANG BAHO NG KANAL IN THE VICINITY OF SABANG.,sanitation
Please be informed that counter-flow na tricycle in the vicinity of Dayangdang.,traffic
"Jusko, sira ang tulay, delikado nanaman sa Tabuco. Ilang araw na to.",infrastructure
Fyi maraming bata ng nilalagnat s Santa Cruz.,health
Please be informed that social pension payout schedule in the vicinity of Tinago.,social_services
Anyone from city hall? basura bumabara sa drainage here in Panganiban Drive. So hassle.,waste_management
Update po s street light flickering on and off s Tringulo? Wala pa action.,utilities
"Kami po ay taga SM Naga area, report ko lang na wala pa kaming natatanggap na ayuda.",social_services
Please be informed that contractualization issue in the vicinity of Plaza Quince.,employment
Fyi hiring ba ng security guard s Cararayan.,employment
Kailan po kaya maayos ang Tinago? public toilet walang tubig at madumi po kasi.,sanitation
"Concerned lang po kami sa mga bata, illegal dumping site sa vacant lot dito sa Ateneo Avenue.",waste_management
"Jusko, need namin ng schedule for anti-rabies nanaman sa Metropolitan Cathedral. Ilang araw na to.",health
Pwede ba mag-reklamo? flu outbreak sa area namin kasi sa Tabuco. Thanks.,health
"Grabe naman, maraming bata ang nilalagnat dito sa Diversion Road! Ano na??",health
I would like to report that walang doctor sa health center in Metropolitan Cathedral.,health
"Shoutout sa LGU, basurahan sa plaza puno na sa Plaza Quince. Please actionan agad.",waste_management
"Jusko, hindi dumaan ang garbage truck nanaman sa Bicol Central Station. Ilang araw na to.",waste_management
"Concerned lang po kami sa mga bata, clogged drainage causing smell dito sa Naga City People's Mall.",sanitation
"Concerned lang po kami sa mga bata, busted ang street lights, madilim dito sa UNC gate.",infrastructure
"Jusko, drag racing ng motor sa gabi nanaman sa San Felipe. Ilang araw na to.",public_safety
Please be informed that double parking sa main road in the vicinity of Concepcion Grande.,traffic
"Grabe naman, sobrang dilim ng eskinita dito sa San Felipe! Ano na??",public_safety
Fyi faded pedestrian lane markings s Del Rosrio.,traffic
Gud pm. curfew violation ng mga minor s Ecology Park. Tnx.,public_safety
"Parang wala namang action. busted ang street lights, madilim pa rin sa Mabolo.",infrastructure
Fyi illegal dumping site s vacant lot s Jesse Robredo Coliseum.,waste_management
Urgent: openings for construction workers d2 s Diversion Road.,employment
Kailan po kaya maayos ang Tinago? road obstruction by vendors po kasi.,traffic
"Sir/Ma'am, pa-check naman po ng SM Naga area, burial assistance request po kasi.",social_services
Report ko lng naghahanap ng trabaho d2 s Santa Cruz.,employment
Huy pansinin niyo naman to. sumabog ang transformer sa Metropolitan Cathedral. Nakaka-stress!,utilities
Concern lng re: riot ng mga kabataan kagabi s UNC gate.,public_safety
Update po s diarrhea outbreak due to dirty water s Calauag? Wala pa action.,health
Good day. We are requesting assistance because recycling inquiry at Naga City People's Mall.,waste_management
"Jusko, loading/unloading violation nanaman sa Mabolo. Ilang araw na to.",traffic
Kailan po kaya maayos ang Panganiban Drive? inom sa kalsada hanggang madaling araw po kasi.,public_safety
report ko lng marumi ng tubig na lumalabas s gripo d2 s liboton.,sanitation
Please be informed that contractualization issue in the vicinity of Pacol.,employment
Pwede ba mag-reklamo? nakatagilid na ang poste kasi sa Dayangdang. Thanks.,infrastructure
"Ask ko lang po kung may action na, sira ang bubong ng waiting shed kasi dito sa Panganiban Drive.",infrastructure
I would like to report that walang available na covid vaccine in Dayangdang.,health
"Ask ko lang po kung may action na, pagtapon ng basura sa ilog kasi dito sa Triangulo.",waste_management
"Shoutout sa LGU, illegal jumper connection report sa Naga City People's Mall. Please actionan agad.",utilities
Good day. We are requesting assistance because hiring ba ng security guard at Balatas.,employment
Parang wala namang action. high blood pressure monitoring request pa rin sa Carolina.,health
Parang wala namang action. senior citizen pension delay pa rin sa Panicuason.,social_services
"ask ko lang po kung may action na, estero needs cleaning kasi dito sa balatas.",sanitation
Anyone from city hall? hiring ba ng security guard here in Balatas. So hassle.,employment
Update po s brownout nanaman d2 s Bagumbayan? Wala pa action.,utilities
"Kami po ay taga Jesse Robredo Coliseum, report ko lang na drag racing ng motor sa gabi.",public_safety
"Concerned lang po kami sa mga bata, grabe ang traffic ngayon dito sa Igualdad.",traffic
"Concerned lang po kami sa mga bata, road obstruction by vendors dito sa San Francisco.",traffic
Fyi contractualization issue s SM Naga area.,employment
pwede ba mag-reklamo? requesting ambulance assistance kasi sa concepcion grande. thanks.,health
Help. illegal parking s kalsda s Peñafrancia. Pls fix.,traffic
To the City Government: calamity loan inquiry here in Bagumbayan. Please investigate.,social_services
"Jusko, naghahanap ng trabaho nanaman sa Concepcion Grande. Ilang araw na to.",employment
Good day. We are requesting assistance because tanod sleeping on duty at Cararayan.,public_safety
"Sir/Ma'am, pa-check naman po ng Dayangdang, contractualization issue po kasi.",employment
"Grabe naman, wala pa kaming natatanggap na ayuda dito sa Carolina! Ano na??",social_services
"Concerned lang po kami sa mga bata, water pipe leak sa kalsada dito sa Dinaga.",utilities
Please be informed that road obstruction by vendors in the vicinity of Diversion Road.,traffic
"Grabe naman, suspicious drug related activity dito sa Peñafrancia! Ano na??",public_safety
"SHOUTOUT SA LGU, CLOGGED DRAINAGE CAUSING SMELL SA DIVERSION ROAD. PLEASE ACTIONAN AGAD.",sanitation
Magtatanong lang po regarding vandalism sa pader ng school sa UNC gate?,public_safety
Fyi bitak-bitak na ng pader s Pacol.,infrastructure
"Jusko, burial assistance request nanaman sa Metropolitan Cathedral. Ilang araw na to.",social_services
Kailan po kaya maayos ang Pacol? openings for construction workers po kasi.,employment
Gud pm. nawalan ng internet connection s San Francisco. Tnx.,utilities
"Grabe naman, calamity loan inquiry dito sa Tinago! Ano na??",social_services
"Shoutout sa LGU, malnourished children feeding program sa Peñafrancia. Please actionan agad.",health
Report ko lng status of scholarship application d2 s Panicuason.,social_services
Update po s sira ng bubong ng waiting shed s San Francisco? Wala pa action.,infrastructure
Parang wala namang action. sobrang dilim ng eskinita pa rin sa Igualdad.,public_safety
Kailan po kaya maayos ang Santa Cruz? sira ang bubong ng waiting shed po kasi.,infrastructure
Reporting a concern regarding barangay hall renovation request at San Felipe.,infrastructure
"Ask ko lang po kung may action na, sira ang tulay, delikado kasi dito sa San Francisco.",infrastructure
update po s unannounced water interruption s plaza quince? wala pa action.,utilities
"ask ko lang po kung may action na, may putol na kable sa daan kasi dito sa pacol.",utilities
Concern lng re: hiring ba ng security guard s Panicuason.,employment
Anyone from city hall? unpaid overtime pay here in Jesse Robredo Coliseum. So hassle.,employment
Parang wala namang action. may nag-aaway na lasing pa rin sa Dinaga.,public_safety
Huy pansinin niyo naman to. may nag-aaway na lasing sa Metropolitan Cathedral. Nakaka-stress!,public_safety
"Sir/Ma'am, pa-check naman po ng Panganiban Drive, burial assistance request po kasi.",social_services
"Shoutout sa LGU, road rage incident report sa Del Rosario. Please actionan agad.",traffic
"Concerned lang po kami sa mga bata, clogged drainage causing smell dito sa Magsaysay Avenue.",sanitation
Concern lng re: curfew violation ng mga minor s Dinaga.,public_safety
Parang wala namang action. penalty for littering inquiry pa rin sa Bagumbayan.,waste_management
Help. unfair labor practice s trabaho s Santa Cruz. Pls fix.,employment
Good day. We are requesting assistance because cctv camera not working at Plaza Rizal.,infrastructure
Huy pansinin niyo naman to. pest control request for barangay hall sa Lerma. Nakaka-stress!,sanitation
Parang wala namang action. contractualization issue pa rin sa Igualdad.,employment
Magtatanong lang po regarding clogged drainage causing smell sa Pacol?,sanitation
Report ko lng unannounced water interruption d2 s Mabolo.,utilities
Formal complaint: tesda training schedule inquiry located in Naga City People's Mall.,employment
"Kami po ay taga San Isidro, report ko lang na loading/unloading violation.",traffic
"Shoutout sa LGU, diarrhea outbreak due to dirty water sa Plaza Rizal. Please actionan agad.",health
To the City Government: nakatagilid na ang poste here in Balatas. Please investigate.,infrastructure
concern lng re: birthday cash gift for senior s liboton.,social_services
Reporting a concern regarding kailan ang next job fair at Balatas.,employment
Help. unfair labor practice s trabaho s Tabuco. Pls fix.,employment
"Sir/Ma'am, pa-check naman po ng SM Naga area, bulky waste pickup request po kasi.",waste_management
urgent: pagtapon ng basura s ilog d2 s dinaga.,waste_management
Good day. We are requesting assistance because kulang ang binigay na relief goods at Jesse Robredo Coliseum.,social_services
"Shoutout sa LGU, walang benefits na binibigay sa Tabuco. Please actionan agad.",employment
Parang wala namang action. faded pedestrian lane markings pa rin sa Panganiban Drive.,traffic
Pwede ba mag-reklamo? fluctuating ang kuryente kasi sa Bicol Central Station. Thanks.,utilities
"Kami po ay taga Ateneo Avenue, report ko lang na calamity loan inquiry.",social_services
"Grabe naman, tambak na basura sa kalsada dito sa Panicuason! Ano na??",sanitation
Pwede ba mag-reklamo? unannounced water interruption kasi sa Del Rosario. Thanks.,utilities
"Jusko, tesda training schedule inquiry nanaman sa Sabang. Ilang araw na to.",employment
I would like to report that tesda training schedule inquiry in Bagumbayan.,employment
Urgent: walng doctor s health center d2 s Dayngdng.,health
Fyi congested intersection always s Naga City People's Mall.,traffic
Fyi nakatagilid na ng poste s Del Rosrio.,infrastructure
Parang wala namang action. akyat bahay incident report pa rin sa San Felipe.,public_safety
Formal complaint: naghahanap ng trabaho located in Centro.,employment
HUY PANSININ NIYO NAMAN TO. NO ENTRY VIOLATION REPORTS SA CAROLINA. NAKAKA-STRESS!,traffic
"Concerned lang po kami sa mga bata, road rage incident report dito sa Peñafrancia.",traffic
Report ko lng sobrng hina ng signal d2 s Tinago.,utilities
Formal complaint: traffic rerouting confusion located in Triangulo.,traffic
Help. walng segregation policy s Dinaga. Pls fix.,waste_management
Gud pm. social pension payout schedule s Bicol Central Station. Tnx.,social_services
Help. street light flickering on and off s Magsysy Avenue. Pls fix.,utilities
Formal complaint: illegal jumper connection report located in Pacol.,utilities
"Shoutout sa LGU, hindi dumaan ang garbage truck sa San Felipe. Please actionan agad.",waste_management
To the City Government: faded pedestrian lane markings here in Centro. Please investigate.,traffic
Kailan po kaya maayos ang Bagumbayan? diarrhea outbreak due to dirty water po kasi.,health
"ASK KO LANG PO KUNG MAY ACTION NA, UNANNOUNCED WATER INTERRUPTION KASI DITO SA CAROLINA.",utilities
update po s basurahan s plaza puno na s pnganiban drive? wala pa action.,waste_management
Good day. We are requesting assistance because 4ps beneficiary inquiry at Balatas.,social_services
Pwede ba mag-reklamo? social pension payout schedule kasi sa Jesse Robredo Coliseum. Thanks.,social_services
I would like to report that birthday cash gift for senior in Carolina.,social_services
Reporting a concern regarding need oxygen tank assistance at Panicuason.,health
Update po s kalat ng basura s park s Igualdad? Wala pa action.,waste_management
"Sir/Ma'am, pa-check naman po ng Triangulo, defective solar lights po kasi.",infrastructure
Pwede ba mag-reklamo? child abuse report kasi sa Tabuco. Thanks.,social_services
I would like to report that composting facility foul odor in Plaza Quince.,waste_management
Concern lng re: walng tubig simula kanina s Plaza Quince.,utilities
Fyi walng tubig simula kanina s Peñafrancia.,utilities
"Sir/Ma'am, pa-check naman po ng Lerma, fluctuating ang kuryente po kasi.",utilities
Good day. We are requesting assistance because livelihood program for mothers at Naga City People's Mall.,employment
"Ask ko lang po kung may action na, unannounced water interruption kasi dito sa Tinago.",utilities
Fyi curfew violation ng mga minor s Lerma.,public_safety
Anyone from city hall? tricycle overcharging fare here in Peñafrancia. So hassle.,traffic
Kailan po kaya maayos ang LCC Mall? illegal parking sa kalsada po kasi.,traffic
Report ko lng walng garbage collector personnel d2 s Naga City People's Mall.,waste_management
Reporting a concern regarding medical certificate request for indigent at Santa Cruz.,health
I would like to report that sobrang hina ng signal in Pacol.,utilities
Huy pansinin niyo naman to. ipis infestation sa public market sa Jesse Robredo Coliseum. Nakaka-stress!,sanitation
REPORTING A CONCERN REGARDING VAWC DESK ASSISTANCE NEEDED AT BAGUMBAYAN.,social_services
Gud pm. requesting police visibility s Bicol Central Station. Tnx.,public_safety
Kailan po kaya maayos ang Pacol? inom sa kalsada hanggang madaling araw po kasi.,public_safety
Huy pansinin niyo naman to. tricycle overcharging fare sa Pacol. Nakaka-stress!,traffic
Update po s kailan ng next job fair s UNC gate? Wala pa action.,employment
Kailan po kaya maayos ang Cararayan? inquiry for DOLE TUPAD program po kasi.,employment
"Grabe naman, kulang ang binigay na relief goods dito sa Carolina! Ano na??",social_services
Anyone from city hall? no entry violation reports here in San Isidro. So hassle.,traffic
To the City Government: nagkalat na used face masks here in San Felipe. Please investigate.,sanitation
"Concerned lang po kami sa mga bata, tumataas ang cases ng dengue dito sa Magsaysay Avenue.",health
To the City Government: ubos na ang gamot sa center here in Ecology Park. Please investigate.,health
Fyi pest control request for barngay hall s Bicol Central Station.,sanitation
Anyone from city hall? delayed ang sweldo ng workers here in Tinago. So hassle.,employment
Anyone from city hall? status of scholarship application here in Santa Cruz. So hassle.,social_services
"Concerned lang po kami sa mga bata, vawc desk assistance needed dito sa Calauag.",social_services
Please be informed that cctv camera not working in the vicinity of UNC gate.,infrastructure
Pwede ba mag-reklamo? inquiry for DOLE TUPAD program kasi sa Tabuco. Thanks.,employment
Magtatanong lang po regarding jeepney cutting trip violation sa Igualdad?,traffic
Help. jeepney cutting trip violation s Centro. Pls fix.,traffic
"Grabe naman, truck ban inquiry time dito sa Metropolitan Cathedral! Ano na??",traffic
"Shoutout sa LGU, traffic enforcer nangongotong sa Carolina. Please actionan agad.",traffic
Please be informed that no entry violation reports in the vicinity of Ecology Park.,traffic
Urgent: bulky waste pickup request d2 s Santa Cruz.,waste_management
"Kami po ay taga Cararayan, report ko lang na basketball court needs renovation.",infrastructure
"Kami po ay taga Pacol, report ko lang na financial aid for poor students.",social_services
To the City Government: wala pa kaming natatanggap na ayuda here in Plaza Rizal. Please investigate.,social_services
Formal complaint: medical certificate request for indigent located in Igualdad.,health
"Jusko, street light flickering on and off nanaman sa Balatas. Ilang araw na to.",utilities
"Shoutout sa LGU, stray dogs chasing people sa Liboton. Please actionan agad.",health
Urgent: dumi ng aso s sidewalk d2 s Peñafrancia.,sanitation
To the City Government: defective solar lights here in Panicuason. Please investigate.,infrastructure
Formal complaint: sira ang traffic light located in San Felipe.,traffic
"Ask ko lang po kung may action na, ubos na ang gamot sa center kasi dito sa San Francisco.",health
"Ask ko lang po kung may action na, sobrang ingay ng videoke kasi dito sa Tabuco.",public_safety
Concern lng re: ipis infestation s public market s UNC gate.,sanitation
Pwede ba mag-reklamo? naghahanap ng trabaho kasi sa Cararayan. Thanks.,employment
To the City Government: need namin ng schedule for anti-rabies here in Tinago. Please investigate.,health
Parang wala namang action. may patay na daga sa daan pa rin sa Calauag.,sanitation
Reporting a concern regarding curfew violation ng mga minor at LCC Mall.,public_safety
Magtatanong lang po regarding amoy imbornal ang paligid sa Concepcion Pequeña?,sanitation
i would like to report that need oxygen tank assistance in sabang.,health
Magtatanong lang po regarding basura nakatambak sa harap ng school sa LCC Mall?,sanitation
To the City Government: clogged drainage causing smell here in Centro. Please investigate.,sanitation
Reporting a concern regarding sobrang dilim ng eskinita at Santa Cruz.,public_safety
"Jusko, diarrhea outbreak due to dirty water nanaman sa San Isidro. Ilang araw na to.",health
"Grabe naman, looking for summer job for students dito sa Tabuco! Ano na??",employment
Please be informed that stray dogs chasing people in the vicinity of Del Rosario.,health
"Ask ko lang po kung may action na, illegal parking sa kalsada kasi dito sa San Francisco.",traffic
Report ko lng sira ng traffic light d2 s Pnganiban Drive.,traffic
"Jusko, penalty for littering inquiry nanaman sa Jesse Robredo Coliseum. Ilang araw na to.",waste_management
Kailan po kaya maayos ang Dinaga? status of scholarship application po kasi.,social_services
GOOD DAY. WE ARE REQUESTING ASSISTANCE BECAUSE DRAINAGE COVER IS MISSING AT CALAUAG.,infrastructure
To the City Government: pagtapon ng basura sa ilog here in San Isidro. Please investigate.,waste_management
Fyi road rage incident report s Tabuco.,traffic
"Jusko, high blood pressure monitoring request nanaman sa Bagumbayan. Ilang araw na to.",health
"Jusko, nakatagilid na ang poste nanaman sa Plaza Rizal. Ilang araw na to.",infrastructure
Good day. We are requesting assistance because estero needs cleaning at Panganiban Drive.,sanitation
Urgent: kailan ng schedule ng hakot d2 s Carolina.,waste_management
"Concerned lang po kami sa mga bata, walang benefits na binibigay dito sa LCC Mall.",employment
fyi suspicious person taking photos s sabng.,public_safety
"Shoutout sa LGU, falling debris from construction sa SM Naga area. Please actionan agad.",infrastructure
Update po s kailan ng schedule ng hakot s Bicol Central Station? Wala pa action.,waste_management
Fyi walng garbage collector personnel s Mabolo.,waste_management
Magtatanong lang po regarding illegal dumping site sa vacant lot sa Plaza Quince?,waste_management
Gud pm. cash for work payout delay s Ateneo Avenue. Tnx.,employment
Huy pansinin niyo naman to. shocking electricity bill amount sa Magsaysay Avenue. Nakaka-stress!,utilities
Formal complaint: drainage cover is missing located in Centro.,infrastructure
Pwede ba mag-reklamo? flu outbreak sa area namin kasi sa Balatas. Thanks.,health
"Jusko, sira ang traffic light nanaman sa Ecology Park. Ilang araw na to.",traffic
"help. daming lamok, need fumigation s sabng. pls fix.",health
Good day. We are requesting assistance because drainage cover is missing at Panicuason.,infrastructure
Parang wala namang action. truck ban inquiry time pa rin sa Magsaysay Avenue.,traffic
Reporting a concern regarding sira ang bubong ng waiting shed at San Isidro.,infrastructure
Gud pm. walng garbage collector personnel s Abella. Tnx.,waste_management
report ko lng looking for summer job for students d2 s pacol.,employment
"Shoutout sa LGU, road obstruction by vendors sa Pacol. Please actionan agad.",traffic
Report ko lng curfew violation ng mga minor d2 s Panicuason.,public_safety
Concern lng re: low water pressure tuwing umaga s Mabolo.,utilities
Report ko lng dumi ng aso s sidewalk d2 s San Felipe.,sanitation
Gud pm. masungit ng nurse s clinic s Pacol. Tnx.,health
Magtatanong lang po regarding road widening project delay sa Diversion Road?,infrastructure
"Kami po ay taga Plaza Rizal, report ko lang na paano kumuha ng pwd id.",social_services
"Grabe naman, walang segregation policy dito sa Plaza Rizal! Ano na??",waste_management
Huy pansinin niyo naman to. walang tubig simula kanina sa Sabang. Nakaka-stress!,utilities
Anyone from city hall? requesting police visibility here in Plaza Rizal. So hassle.,public_safety
Report ko lng akyat bahay incident report d2 s Ateneo Avenue.,public_safety
Magtatanong lang po regarding burial assistance request sa SM Naga area?,social_services
"Grabe naman, walang doctor sa health center dito sa Calauag! Ano na??",health
Pwede ba mag-reklamo? sobrang hina ng signal kasi sa UNC gate. Thanks.,utilities
Reporting a concern regarding walang segregation policy at SM Naga area.,waste_management
To the City Government: kulang ang binigay na relief goods here in Lerma. Please investigate.,social_services
Reporting a concern regarding hindi dumaan ang garbage truck at Magsaysay Avenue.,waste_management
Anyone from city hall? water pipe leak sa kalsada here in Tabuco. So hassle.,utilities
Help. street light flickering on and off s SM Naga area. Pls fix.,utilities
Concern lng re: feeding program request for kids s SM Naga area.,social_services
Pwede ba mag-reklamo? fluctuating ang kuryente kasi sa Tinago. Thanks.,utilities
Reporting a concern regarding cctv camera not working at Mabolo.,infrastructure
Help. walng available na covid vaccine s Plaza Rizal. Pls fix.,health
Update po s bulky waste pickup request s Dinaga? Wala pa action.,waste_management
"Jusko, dumi ng aso sa sidewalk nanaman sa Magsaysay Avenue. Ilang araw na to.",sanitation
good day. we are requesting assistance because road obstruction by vendors at sabang.,traffic
Anyone from city hall? pest control request for barangay hall here in Mabolo. So hassle.,sanitation
Fyi unsnitary street food vendors s Plaza Rizal.,sanitation
Please be informed that nagkalat na used face masks in the vicinity of Centro.,sanitation
I would like to report that solo parent benefits inquiry in Panganiban Drive.,social_services
Formal complaint: ipis infestation sa public market located in Naga City People's Mall.,sanitation
Good day. We are requesting assistance because sobrang baho ng kanal at SM Naga area.,sanitation
"kami po ay taga del rosario, report ko lang na birthday cash gift for senior.",social_services
"Shoutout sa LGU, basurahan sa plaza puno na sa Peñafrancia. Please actionan agad.",waste_management
I WOULD LIKE TO REPORT THAT CURFEW VIOLATION NG MGA MINOR IN SAN ISIDRO.,public_safety
